teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Brooklyn,Denver,2014-12-23,-2.0,-110.0,-4.0,-101.0,200.0,200.0,-110.0
L.A. Clippers,Atlanta,2014-12-23,2.0,-110.0,1.5,-101.0,205.0,209.0,-111.0
Atlanta,L.A. Clippers,2014-12-23,-2.0,-110.0,-1.5,-109.0,205.0,209.0,101.0
Philadelphia,Miami,2014-12-23,7.5,-110.0,7.5,-107.0,190.0,192.0,-105.0
Miami,Philadelphia,2014-12-23,-7.5,-110.0,-7.5,-103.0,190.0,192.0,-105.0
Charlotte,Milwaukee,2014-12-23,5.0,-110.0,5.5,-103.0,199.5,197.0,-104.0
Milwaukee,Charlotte,2014-12-23,-5.0,-110.0,-5.5,-107.0,199.5,197.0,-106.0
Portland,Oklahoma City,2014-12-23,7.0,-110.0,4.5,102.0,200.0,201.0,-103.0
Oklahoma City,Portland,2014-12-23,-7.0,-110.0,-4.5,-113.0,200.0,201.0,-107.0
Dallas,Phoenix,2014-12-23,-3.5,-110.0,1.5,-101.0,213.5,216.5,-107.0
Phoenix,Dallas,2014-12-23,3.5,-110.0,-1.5,-109.0,213.5,216.5,-103.0
Golden State,L.A. Lakers,2014-12-23,-10.0,-110.0,-10.0,-103.0,212.0,216.5,-101.0
L.A. Lakers,Golden State,2014-12-23,10.0,-110.0,10.0,-107.0,212.0,216.5,-109.0
Washington,New York,2014-12-25,-5.5,-110.0,-4.5,-102.0,193.0,192.5,-110.0
New York,Washington,2014-12-25,5.5,-110.0,4.5,-108.0,193.0,192.5,100.0
Oklahoma City,San Antonio,2014-12-25,5.0,-110.0,6.0,-101.0,196.5,196.5,-103.0
San Antonio,Oklahoma City,2014-12-25,-5.0,-110.0,-6.0,-109.0,196.5,196.5,-107.0
Cleveland,Miami,2014-12-25,-5.5,-115.0,-6.0,-102.0,195.0,196.0,-105.0
Miami,Cleveland,2014-12-25,5.5,-105.0,6.0,-108.0,195.0,196.0,-105.0
L.A. Lakers,Chicago,2014-12-25,10.0,-110.0,11.5,-104.0,206.5,206.0,-102.0
Chicago,L.A. Lakers,2014-12-25,-10.0,-110.0,-11.5,-106.0,206.5,206.0,-108.0
Golden State,L.A. Clippers,2014-12-25,2.0,-110.0,2.0,-102.0,217.5,218.5,-110.0
L.A. Clippers,Golden State,2014-12-25,-2.0,-110.0,-2.0,-108.0,217.5,218.5,100.0
Brooklyn,Boston,2014-12-26,2.0,-110.0,2.0,-107.0,200.0,201.0,-105.0
Boston,Brooklyn,2014-12-26,-2.0,-110.0,-2.0,-103.0,200.0,201.0,-105.0
Cleveland,Orlando,2014-12-26,-6.0,-110.0,-3.5,-103.0,198.0,195.5,-110.0
Orlando,Cleveland,2014-12-26,6.0,-110.0,3.5,-107.0,198.0,195.5,100.0
Indiana,Detroit,2014-12-26,-3.0,-110.0,-3.0,-104.0,187.5,194.0,-113.0
Detroit,Indiana,2014-12-26,3.0,-110.0,3.0,-106.0,187.5,194.0,102.0
Milwaukee,Atlanta,2014-12-26,9.5,-115.0,9.0,-104.0,206.0,205.5,-105.0
Atlanta,Milwaukee,2014-12-26,-9.5,-105.0,-9.0,-106.0,206.0,205.5,-105.0
Houston,Memphis,2014-12-26,2.5,-110.0,2.0,-107.0,193.0,193.0,-102.0
Memphis,Houston,2014-12-26,-2.5,-110.0,-2.0,-103.0,193.0,193.0,-108.0
San Antonio,New Orleans,2014-12-26,3.0,-110.0,2.5,-107.0,201.0,203.0,-105.0
New Orleans,San Antonio,2014-12-26,-3.0,-110.0,-2.5,-103.0,201.0,203.0,-105.0
Charlotte,Oklahoma City,2014-12-26,6.0,-110.0,6.5,-106.0,195.0,197.5,-101.0
Oklahoma City,Charlotte,2014-12-26,-6.0,-110.0,-6.5,-104.0,195.0,197.5,-109.0
L.A. Lakers,Dallas,2014-12-26,13.5,-110.0,13.0,-113.0,218.0,214.5,-110.0
Dallas,L.A. Lakers,2014-12-26,-13.5,-110.0,-13.0,102.0,218.0,214.5,100.0
Minnesota,Denver,2014-12-26,10.0,-110.0,10.0,101.0,211.0,212.5,-110.0
Denver,Minnesota,2014-12-26,-10.0,-110.0,-10.0,-111.0,211.0,212.5,100.0
Philadelphia,Portland,2014-12-26,15.0,-110.0,12.5,-109.0,197.0,198.0,-110.0
Portland,Philadelphia,2014-12-26,-15.0,-110.0,-12.5,-101.0,197.0,198.0,100.0
Phoenix,Sacramento,2014-12-26,0.0,-110.0,-5.0,-107.0,215.0,212.5,-110.0
Sacramento,Phoenix,2014-12-26,0.0,-110.0,5.0,-103.0,215.0,212.5,100.0
Toronto,L.A. Clippers,2014-12-27,4.5,-110.0,4.5,-106.0,213.5,214.0,100.0
L.A. Clippers,Toronto,2014-12-27,-4.5,-110.0,-4.5,-104.0,213.5,214.0,-110.0
Boston,Washington,2014-12-27,9.0,-110.0,9.5,100.0,202.5,205.5,-106.0
Washington,Boston,2014-12-27,-9.0,-110.0,-9.5,-110.0,202.5,205.5,-104.0
Orlando,Charlotte,2014-12-27,4.5,-110.0,6.0,-107.0,191.0,186.5,-113.0
Charlotte,Orlando,2014-12-27,-4.5,-110.0,-6.0,-103.0,191.0,186.5,102.0
Memphis,Miami,2014-12-27,-2.0,-110.0,-3.5,-102.0,190.5,189.5,-105.0
Miami,Memphis,2014-12-27,2.0,-110.0,3.5,-108.0,190.5,189.5,-105.0
Indiana,Brooklyn,2014-12-27,1.5,-110.0,3.0,-104.0,190.5,191.0,-113.0
Brooklyn,Indiana,2014-12-27,-1.5,-110.0,-3.0,-106.0,190.5,191.0,102.0
New Orleans,Chicago,2014-12-27,6.0,-110.0,10.0,-109.0,200.0,201.0,-110.0
Chicago,New Orleans,2014-12-27,-6.0,-110.0,-10.0,-101.0,200.0,201.0,100.0
Atlanta,Milwaukee,2014-12-27,-3.5,-110.0,-4.5,-102.0,206.0,204.5,-107.0
Milwaukee,Atlanta,2014-12-27,3.5,-110.0,4.5,-108.0,206.0,204.5,-103.0
Philadelphia,Utah,2014-12-27,8.0,-110.0,10.0,-102.0,194.5,197.0,-105.0
Utah,Philadelphia,2014-12-27,-8.0,-110.0,-10.0,-108.0,194.5,197.0,-105.0
New York,Sacramento,2014-12-27,8.0,-110.0,6.0,-103.0,201.5,202.5,-102.0
Sacramento,New York,2014-12-27,-8.0,-110.0,-6.0,-107.0,201.5,202.5,-108.0
Minnesota,Golden State,2014-12-27,16.5,-110.0,18.5,-105.0,216.0,216.5,-105.0
Golden State,Minnesota,2014-12-27,-16.5,-110.0,-18.5,-105.0,216.0,216.5,-105.0
Detroit,Cleveland,2014-12-28,9.0,-110.0,7.5,-113.0,202.5,204.5,-101.0
Cleveland,Detroit,2014-12-28,-9.0,-110.0,-7.5,102.0,202.5,204.5,-109.0
Houston,San Antonio,2014-12-28,1.0,-110.0,1.5,-106.0,197.0,199.5,-113.0
San Antonio,Houston,2014-12-28,-1.0,-110.0,-1.5,-104.0,197.0,199.5,102.0
Oklahoma City,Dallas,2014-12-28,4.0,-110.0,2.0,-113.0,211.5,210.0,-101.0
Dallas,Oklahoma City,2014-12-28,-4.0,-110.0,-2.0,102.0,211.5,210.0,-109.0
New York,Portland,2014-12-28,11.0,-110.0,11.5,-102.0,200.5,203.5,-110.0
Portland,New York,2014-12-28,-11.0,-110.0,-11.5,-108.0,200.5,203.5,100.0
Toronto,Denver,2014-12-28,-2.5,-110.0,-2.5,-105.0,212.5,214.0,-102.0
Denver,Toronto,2014-12-28,2.5,-110.0,2.5,-105.0,212.5,214.0,-108.0
Phoenix,L.A. Lakers,2014-12-28,-5.5,-110.0,-5.0,-106.0,215.0,216.5,-102.0
L.A. Lakers,Phoenix,2014-12-28,5.5,-110.0,5.0,-104.0,215.0,216.5,-108.0
Milwaukee,Charlotte,2014-12-29,2.5,-110.0,3.0,-107.0,196.5,198.5,-108.0
Charlotte,Milwaukee,2014-12-29,-2.5,-110.0,-3.0,-103.0,196.5,198.5,-102.0
Chicago,Indiana,2014-12-29,-3.5,-105.0,-4.5,-110.0,193.0,193.5,-104.0
Indiana,Chicago,2014-12-29,3.5,-115.0,4.5,100.0,193.0,193.5,-106.0
Sacramento,Brooklyn,2014-12-29,1.5,-105.0,1.0,-108.0,204.5,203.5,102.0
Brooklyn,Sacramento,2014-12-29,-1.5,-115.0,-1.0,-102.0,204.5,203.5,-113.0
Orlando,Miami,2014-12-29,5.5,-110.0,5.5,-105.0,189.0,189.5,102.0
Miami,Orlando,2014-12-29,-5.5,-110.0,-5.5,-105.0,189.0,189.5,-113.0
Washington,Houston,2014-12-29,4.0,-105.0,3.5,102.0,196.5,200.5,-110.0
Houston,Washington,2014-12-29,-4.0,-115.0,-3.5,-113.0,196.5,200.5,100.0
Utah,L.A. Clippers,2014-12-29,11.5,-105.0,12.0,-105.0,205.0,202.5,102.0
L.A. Clippers,Utah,2014-12-29,-11.5,-115.0,-12.0,-105.0,205.0,202.5,-113.0
Detroit,Orlando,2014-12-30,2.5,-110.0,-1.5,-107.0,196.0,197.5,-110.0
Orlando,Detroit,2014-12-30,-2.5,-110.0,1.5,-103.0,196.0,197.5,100.0
Cleveland,Atlanta,2014-12-30,2.0,-110.0,7.0,100.0,200.5,202.0,-110.0
Atlanta,Cleveland,2014-12-30,-2.0,-110.0,-7.0,-110.0,200.5,202.0,100.0
Phoenix,New Orleans,2014-12-30,3.0,-110.0,1.5,-105.0,211.0,213.0,-110.0
New Orleans,Phoenix,2014-12-30,-3.0,-110.0,-1.5,-105.0,211.0,213.0,100.0
Brooklyn,Chicago,2014-12-30,11.0,-110.0,10.0,-103.0,197.0,197.0,-113.0
Chicago,Brooklyn,2014-12-30,-11.0,-110.0,-10.0,-107.0,197.0,197.0,102.0
San Antonio,Memphis,2014-12-30,3.5,-110.0,1.0,-103.0,195.5,195.0,-105.0
Memphis,San Antonio,2014-12-30,-3.5,-110.0,-1.0,-107.0,195.5,195.0,-105.0
Washington,Dallas,2014-12-30,4.5,-110.0,5.0,102.0,208.5,209.5,-102.0
Dallas,Washington,2014-12-30,-4.5,-110.0,-5.0,-113.0,208.5,209.5,-108.0
Minnesota,Utah,2014-12-30,8.0,-115.0,7.0,-107.0,204.0,202.5,-104.0
Utah,Minnesota,2014-12-30,-8.0,-105.0,-7.0,-103.0,204.0,202.5,-106.0
L.A. Lakers,Denver,2014-12-30,7.0,-110.0,5.5,-104.0,214.5,214.0,-105.0
Denver,L.A. Lakers,2014-12-30,-7.0,-110.0,-5.5,-106.0,214.5,214.0,-105.0
Toronto,Portland,2014-12-30,2.5,-110.0,3.5,-107.0,208.0,209.5,-104.0
Portland,Toronto,2014-12-30,-2.5,-110.0,-3.5,-103.0,208.0,209.5,-106.0
Philadelphia,Golden State,2014-12-30,18.0,-110.0,17.5,-103.0,206.0,209.0,-107.0
Golden State,Philadelphia,2014-12-30,-18.0,-110.0,-17.5,-107.0,206.0,209.0,-103.0
Sacramento,Boston,2014-12-31,NA,-110.0,-2.0,102.0,210.0,211.5,-101.0
Boston,Sacramento,2014-12-31,NA,-110.0,2.0,-113.0,210.0,211.5,-109.0
Miami,Indiana,2014-12-31,3.5,-110.0,4.0,-115.0,187.0,189.5,-106.0
Indiana,Miami,2014-12-31,-3.5,-110.0,-4.0,104.0,187.0,189.5,-104.0
New York,L.A. Clippers,2014-12-31,13.0,-110.0,13.0,-109.0,204.5,205.0,-105.0
L.A. Clippers,New York,2014-12-31,-13.0,-110.0,-13.0,-101.0,204.5,205.0,-105.0
Milwaukee,Cleveland,2014-12-31,8.0,-110.0,-1.0,100.0,201.5,200.5,100.0
Cleveland,Milwaukee,2014-12-31,-8.0,-110.0,1.0,-110.0,201.5,200.5,-110.0
New Orleans,San Antonio,2014-12-31,3.5,-110.0,5.0,-103.0,200.0,198.5,-108.0
San Antonio,New Orleans,2014-12-31,-3.5,-110.0,-5.0,-107.0,200.0,198.5,-102.0
Charlotte,Houston,2014-12-31,12.0,-110.0,11.5,102.0,198.5,197.0,-110.0
Houston,Charlotte,2014-12-31,-12.0,-110.0,-11.5,-113.0,198.5,197.0,100.0
Phoenix,Oklahoma City,2014-12-31,7.0,-110.0,8.0,-105.0,213.0,213.0,-105.0
Oklahoma City,Phoenix,2014-12-31,-7.0,-110.0,-8.0,-105.0,213.0,213.0,-105.0
Denver,Chicago,2015-01-01,10.0,-110.0,10.5,-105.0,204.0,204.5,-105.0
Chicago,Denver,2015-01-01,-10.0,-110.0,-10.5,-105.0,204.0,204.5,-105.0
Sacramento,Minnesota,2015-01-01,-5.0,-110.0,-4.5,-102.0,211.5,211.5,-108.0
Minnesota,Sacramento,2015-01-01,5.0,-110.0,4.5,-108.0,211.5,211.5,-102.0
Cleveland,Charlotte,2015-01-02,-2.0,-110.0,-1.5,-105.0,193.5,192.5,-109.0
Charlotte,Cleveland,2015-01-02,2.0,-110.0,1.5,-105.0,193.5,192.5,-101.0
Brooklyn,Orlando,2015-01-02,0.0,-110.0,-2.5,-110.0,194.5,193.0,-106.0
Orlando,Brooklyn,2015-01-02,0.0,-110.0,2.5,100.0,194.5,193.0,-104.0
Dallas,Boston,2015-01-02,-6.0,-110.0,-5.5,-109.0,212.5,215.0,-103.0
Boston,Dallas,2015-01-02,6.0,-110.0,5.5,-101.0,212.5,215.0,-107.0
Detroit,New York,2015-01-02,-3.0,-110.0,-4.5,-105.0,199.0,195.5,-107.0
New York,Detroit,2015-01-02,3.0,-110.0,4.5,-105.0,199.0,195.5,-103.0
Washington,Oklahoma City,2015-01-02,6.5,-110.0,7.0,-105.0,207.0,206.0,-106.0
Oklahoma City,Washington,2015-01-02,-6.5,-110.0,-7.0,-105.0,207.0,206.0,-104.0
Houston,New Orleans,2015-01-02,0.0,-110.0,-2.0,-105.0,199.0,204.0,-105.0
New Orleans,Houston,2015-01-02,0.0,-110.0,2.0,-105.0,199.0,204.0,-105.0
Indiana,Milwaukee,2015-01-02,2.5,-110.0,1.5,100.0,193.5,194.5,-105.0
Milwaukee,Indiana,2015-01-02,-2.5,-110.0,-1.5,-110.0,193.5,194.5,-105.0
Philadelphia,Phoenix,2015-01-02,14.5,-110.0,13.5,100.0,212.0,208.5,-109.0
Phoenix,Philadelphia,2015-01-02,-14.5,-110.0,-13.5,-110.0,212.0,208.5,-101.0
Atlanta,Utah,2015-01-02,-3.5,-110.0,-4.5,-102.0,196.5,193.5,-105.0
Utah,Atlanta,2015-01-02,3.5,-110.0,4.5,-108.0,196.5,193.5,-105.0
Toronto,Golden State,2015-01-02,5.5,-110.0,4.5,-103.0,212.5,216.5,-106.0
Golden State,Toronto,2015-01-02,-5.5,-110.0,-4.5,-107.0,212.5,216.5,-104.0
Memphis,L.A. Lakers,2015-01-02,-4.0,-110.0,-4.0,-110.0,204.0,203.5,-105.0
L.A. Lakers,Memphis,2015-01-02,4.0,-110.0,4.0,100.0,204.0,203.5,-105.0
Charlotte,Orlando,2015-01-03,3.0,-110.0,4.0,-105.0,189.0,187.5,-105.0
Orlando,Charlotte,2015-01-03,-3.0,-110.0,-4.0,-105.0,189.0,187.5,-105.0
Miami,Houston,2015-01-03,9.0,-110.0,6.5,-104.0,197.5,197.0,-103.0
Houston,Miami,2015-01-03,-9.0,-110.0,-6.5,-106.0,197.5,197.0,-107.0
Boston,Chicago,2015-01-03,11.0,-110.0,10.0,-107.0,205.0,202.0,-102.0
Chicago,Boston,2015-01-03,-11.0,-110.0,-10.0,-103.0,205.0,202.0,-108.0
Utah,Minnesota,2015-01-03,-2.0,-110.0,1.5,-103.0,201.0,197.0,-108.0
Minnesota,Utah,2015-01-03,2.0,-110.0,-1.5,-107.0,201.0,197.0,-102.0
Washington,San Antonio,2015-01-03,4.5,-110.0,5.5,-103.0,197.0,194.5,-102.0
San Antonio,Washington,2015-01-03,-4.5,-110.0,-5.5,-107.0,197.0,194.5,-108.0
Memphis,Denver,2015-01-03,-1.0,-110.0,2.0,-110.0,203.0,202.5,-101.0
Denver,Memphis,2015-01-03,1.0,-110.0,-2.0,100.0,203.0,202.5,-109.0
Atlanta,Portland,2015-01-03,5.5,-110.0,6.0,100.0,201.0,206.0,102.0
Portland,Atlanta,2015-01-03,-5.5,-110.0,-6.0,-110.0,201.0,206.0,-113.0
Philadelphia,L.A. Clippers,2015-01-03,18.0,-110.0,19.5,-113.0,209.0,204.5,-108.0
L.A. Clippers,Philadelphia,2015-01-03,-18.0,-110.0,-19.5,102.0,209.0,204.5,-102.0
Dallas,Cleveland,2015-01-04,-5.5,-110.0,-7.5,-101.0,205.0,207.0,-105.0
Cleveland,Dallas,2015-01-04,5.5,-110.0,7.5,-109.0,205.0,207.0,-105.0
Sacramento,Detroit,2015-01-04,3.5,-110.0,3.5,-105.0,207.5,209.5,100.0
Detroit,Sacramento,2015-01-04,-3.5,-110.0,-3.5,-105.0,207.5,209.5,-110.0
Brooklyn,Miami,2015-01-04,3.0,-110.0,-2.5,102.0,192.5,195.0,-104.0
Miami,Brooklyn,2015-01-04,-3.0,-110.0,2.5,-113.0,192.5,195.0,-106.0
Milwaukee,New York,2015-01-04,-6.0,-110.0,-7.0,-107.0,190.5,191.5,-105.0
New York,Milwaukee,2015-01-04,6.0,-110.0,7.0,-103.0,190.5,191.5,-105.0
Toronto,Phoenix,2015-01-04,1.5,-110.0,1.0,-101.0,216.5,216.5,-114.0
Phoenix,Toronto,2015-01-04,-1.5,-110.0,-1.0,-109.0,216.5,216.5,103.0
Indiana,L.A. Lakers,2015-01-04,-2.0,-110.0,1.0,-101.0,200.5,202.5,-105.0
L.A. Lakers,Indiana,2015-01-04,2.0,-110.0,-1.0,-109.0,200.5,202.5,-105.0
Cleveland,Philadelphia,2015-01-05,-5.0,-110.0,-4.5,-110.0,193.0,192.0,-113.0
Philadelphia,Cleveland,2015-01-05,5.0,-110.0,4.5,100.0,193.0,192.0,102.0
Charlotte,Boston,2015-01-05,3.5,-110.0,5.5,-105.0,199.0,198.5,-107.0
Boston,Charlotte,2015-01-05,-3.5,-110.0,-5.5,-105.0,199.0,198.5,-103.0
Dallas,Brooklyn,2015-01-05,-5.0,-110.0,-7.0,-108.0,207.0,205.5,-104.0
Brooklyn,Dallas,2015-01-05,5.0,-110.0,7.0,-102.0,207.0,205.5,-106.0
Washington,New Orleans,2015-01-05,3.5,-110.0,3.0,-104.0,200.0,200.0,101.0
New Orleans,Washington,2015-01-05,-3.5,-110.0,-3.0,-106.0,200.0,200.0,-111.0
New York,Memphis,2015-01-05,14.0,-110.0,14.5,-104.0,192.0,188.5,102.0
Memphis,New York,2015-01-05,-14.0,-110.0,-14.5,-106.0,192.0,188.5,-113.0
Houston,Chicago,2015-01-05,2.0,-110.0,3.0,-110.0,200.0,199.0,-105.0
Chicago,Houston,2015-01-05,-2.0,-110.0,-3.0,100.0,200.0,199.0,-105.0
Denver,Minnesota,2015-01-05,-4.0,-110.0,-5.0,-107.0,210.0,210.5,100.0
Minnesota,Denver,2015-01-05,4.0,-110.0,5.0,-103.0,210.0,210.5,-110.0
Indiana,Utah,2015-01-05,2.0,-110.0,1.5,100.0,187.0,185.5,-107.0
Utah,Indiana,2015-01-05,-2.0,-110.0,-1.5,-110.0,187.0,185.5,-103.0
L.A. Lakers,Portland,2015-01-05,12.5,-110.0,12.5,100.0,208.5,209.0,102.0
Portland,L.A. Lakers,2015-01-05,-12.5,-110.0,-12.5,-110.0,208.5,209.0,-113.0
Atlanta,L.A. Clippers,2015-01-05,5.5,-110.0,5.5,-108.0,206.5,210.5,-108.0
L.A. Clippers,Atlanta,2015-01-05,-5.5,-110.0,-5.5,-102.0,206.5,210.5,-102.0
Oklahoma City,Golden State,2015-01-05,3.0,-110.0,3.0,-104.0,215.5,216.5,-109.0
Golden State,Oklahoma City,2015-01-05,-3.0,-110.0,-3.0,-106.0,215.5,216.5,-101.0
Phoenix,Milwaukee,2015-01-06,-3.0,-110.0,-4.5,-110.0,210.0,209.0,-107.0
Milwaukee,Phoenix,2015-01-06,3.0,-110.0,4.5,100.0,210.0,209.0,-103.0
Detroit,San Antonio,2015-01-06,8.5,-110.0,8.0,-105.0,199.0,200.5,100.0
San Antonio,Detroit,2015-01-06,-8.5,-110.0,-8.0,-105.0,199.0,200.5,-110.0
New York,Washington,2015-01-07,13.0,-110.0,14.5,-113.0,190.0,187.5,-107.0
Washington,New York,2015-01-07,-13.0,-110.0,-14.5,102.0,190.0,187.5,-103.0
New Orleans,Charlotte,2015-01-07,-3.0,-110.0,-5.0,-104.0,194.5,190.0,-103.0
Charlotte,New Orleans,2015-01-07,3.0,-110.0,5.0,-106.0,194.5,190.0,-107.0
Milwaukee,Philadelphia,2015-01-07,-6.5,-110.0,-6.5,-103.0,197.0,195.5,-107.0
Philadelphia,Milwaukee,2015-01-07,6.5,-110.0,6.5,-107.0,197.0,195.5,-103.0
Houston,Cleveland,2015-01-07,-7.0,-110.0,-6.0,-107.0,197.5,198.5,-105.0
Cleveland,Houston,2015-01-07,7.0,-110.0,6.0,-103.0,197.5,198.5,-105.0
Boston,Brooklyn,2015-01-07,4.5,-110.0,5.0,-110.0,199.0,199.0,-107.0
Brooklyn,Boston,2015-01-07,-4.5,-110.0,-5.0,100.0,199.0,199.0,-103.0
Memphis,Atlanta,2015-01-07,3.5,-105.0,4.0,-103.0,198.0,197.0,-107.0
Atlanta,Memphis,2015-01-07,-3.5,-115.0,-4.0,-107.0,198.0,197.0,-103.0
Utah,Chicago,2015-01-07,9.5,-110.0,11.0,-113.0,195.5,192.5,-108.0
Chicago,Utah,2015-01-07,-9.5,-110.0,-11.0,102.0,195.5,192.5,-102.0
Detroit,Dallas,2015-01-07,10.0,-110.0,9.0,-105.0,212.0,211.0,-103.0
Dallas,Detroit,2015-01-07,-10.0,-110.0,-9.0,-105.0,212.0,211.0,-107.0
Orlando,Denver,2015-01-07,7.5,-110.0,7.0,-107.0,200.5,201.0,-108.0
Denver,Orlando,2015-01-07,-7.5,-110.0,-7.0,-103.0,200.5,201.0,-102.0
Phoenix,Minnesota,2015-01-07,-7.5,-110.0,-8.0,102.0,215.0,216.5,-110.0
Minnesota,Phoenix,2015-01-07,7.5,-110.0,8.0,-113.0,215.0,216.5,100.0
Oklahoma City,Sacramento,2015-01-07,-6.0,-110.0,-7.5,-101.0,212.0,212.5,-105.0
Sacramento,Oklahoma City,2015-01-07,6.0,-110.0,7.5,-109.0,212.0,212.5,-105.0
L.A. Lakers,L.A. Clippers,2015-01-07,12.0,-110.0,10.5,-107.0,214.0,214.5,-106.0
L.A. Clippers,L.A. Lakers,2015-01-07,-12.0,-110.0,-10.5,-103.0,214.0,214.5,-104.0
Indiana,Golden State,2015-01-07,11.0,-110.0,11.5,-107.0,203.5,203.0,-108.0
Golden State,Indiana,2015-01-07,-11.0,-110.0,-11.5,-103.0,203.5,203.0,-102.0
Charlotte,Toronto,2015-01-08,11.0,-110.0,12.5,-103.0,199.5,197.0,-107.0
Toronto,Charlotte,2015-01-08,-11.0,-110.0,-12.5,-107.0,199.5,197.0,-103.0
Houston,New York,2015-01-08,-11.0,-110.0,-12.5,-110.0,191.5,194.5,-103.0
New York,Houston,2015-01-08,11.0,-110.0,12.5,100.0,191.5,194.5,-107.0
Miami,Portland,2015-01-08,10.0,-110.0,8.5,101.0,197.5,195.5,-106.0
Portland,Miami,2015-01-08,-10.0,-110.0,-8.5,-111.0,197.5,195.5,-104.0
Boston,Indiana,2015-01-09,4.0,-110.0,6.0,-113.0,197.0,196.5,-103.0
Indiana,Boston,2015-01-09,-4.0,-110.0,-6.0,102.0,197.0,196.5,-107.0
Atlanta,Detroit,2015-01-09,-2.5,-110.0,-2.5,-108.0,205.0,206.5,-107.0
Detroit,Atlanta,2015-01-09,2.5,-110.0,2.5,-102.0,205.0,206.5,-103.0
Philadelphia,Brooklyn,2015-01-09,11.0,-110.0,10.5,-113.0,193.0,190.5,-107.0
Brooklyn,Philadelphia,2015-01-09,-11.0,-110.0,-10.5,102.0,193.0,190.5,-103.0
Memphis,New Orleans,2015-01-09,2.0,-110.0,1.0,-101.0,195.5,198.5,-104.0
New Orleans,Memphis,2015-01-09,-2.0,-110.0,-1.0,-109.0,195.5,198.5,-106.0
Utah,Oklahoma City,2015-01-09,12.0,-110.0,11.5,-104.0,199.0,197.5,-101.0
Oklahoma City,Utah,2015-01-09,-12.0,-110.0,-11.5,-106.0,199.0,197.5,-109.0
Chicago,Washington,2015-01-09,2.5,-110.0,1.5,-105.0,197.0,195.5,-108.0
Washington,Chicago,2015-01-09,-2.5,-110.0,-1.5,-105.0,197.0,195.5,-102.0
Phoenix,San Antonio,2015-01-09,4.0,-110.0,5.0,102.0,209.5,212.0,-106.0
San Antonio,Phoenix,2015-01-09,-4.0,-110.0,-5.0,-113.0,209.5,212.0,-104.0
Minnesota,Milwaukee,2015-01-09,10.0,-110.0,9.5,-105.0,202.5,203.0,-108.0
Milwaukee,Minnesota,2015-01-09,-10.0,-110.0,-9.5,-105.0,202.5,203.0,-102.0
Denver,Sacramento,2015-01-09,3.0,-110.0,5.5,-103.0,211.5,212.5,-105.0
Sacramento,Denver,2015-01-09,-3.0,-110.0,-5.5,-107.0,211.5,212.5,-105.0
Orlando,L.A. Lakers,2015-01-09,4.5,-110.0,2.0,-105.0,202.0,198.5,102.0
L.A. Lakers,Orlando,2015-01-09,-4.5,-110.0,-2.0,-105.0,202.0,198.5,-113.0
Cleveland,Golden State,2015-01-09,13.0,-110.0,13.0,-102.0,206.0,210.5,-106.0
Golden State,Cleveland,2015-01-09,-13.0,-110.0,-13.0,-108.0,206.0,210.5,-104.0
Charlotte,New York,2015-01-10,-5.0,-110.0,-7.5,103.0,189.0,187.0,102.0
New York,Charlotte,2015-01-10,5.0,-110.0,7.5,-114.0,189.0,187.0,-113.0
Dallas,L.A. Clippers,2015-01-10,5.0,-110.0,4.0,-107.0,212.0,213.0,-103.0
L.A. Clippers,Dallas,2015-01-10,-5.0,-110.0,-4.0,-103.0,212.0,213.0,-107.0
Boston,Toronto,2015-01-10,10.5,-110.0,11.5,-105.0,207.5,209.0,-105.0
Toronto,Boston,2015-01-10,-10.5,-110.0,-11.5,-105.0,207.5,209.0,-105.0
Indiana,Philadelphia,2015-01-10,-6.0,-110.0,-7.0,-102.0,187.0,187.5,100.0
Philadelphia,Indiana,2015-01-10,6.0,-110.0,7.0,-108.0,187.0,187.5,-110.0
Brooklyn,Detroit,2015-01-10,7.0,-110.0,5.5,-102.0,197.5,194.0,-105.0
Detroit,Brooklyn,2015-01-10,-7.0,-110.0,-5.5,-108.0,197.5,194.0,-105.0
San Antonio,Minnesota,2015-01-10,-10.0,-110.0,-10.0,-110.0,202.0,199.0,-113.0
Minnesota,San Antonio,2015-01-10,10.0,-110.0,10.0,100.0,202.0,199.0,102.0
Milwaukee,Chicago,2015-01-10,9.0,-110.0,6.5,-105.0,199.0,194.0,-104.0
Chicago,Milwaukee,2015-01-10,-9.0,-110.0,-6.5,-105.0,199.0,194.0,-106.0
Utah,Houston,2015-01-10,11.0,-110.0,11.0,-105.0,196.5,195.5,-101.0
Houston,Utah,2015-01-10,-11.0,-110.0,-11.0,-105.0,196.5,195.5,-109.0
Orlando,Portland,2015-01-10,12.5,-110.0,14.0,102.0,197.5,194.5,-101.0
Portland,Orlando,2015-01-10,-12.5,-110.0,-14.0,-113.0,197.5,194.5,-109.0
Washington,Atlanta,2015-01-11,4.0,-110.0,4.0,-108.0,199.0,194.0,-105.0
Atlanta,Washington,2015-01-11,-4.0,-110.0,-4.0,-102.0,199.0,194.0,-105.0
Miami,L.A. Clippers,2015-01-11,10.0,-110.0,10.0,-106.0,201.0,200.0,100.0
L.A. Clippers,Miami,2015-01-11,-10.0,-110.0,-10.0,-104.0,201.0,200.0,-110.0
