teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Orlando,Phoenix,2016-03-04,-12.5,-110.0,-12.5,-102.0,217.5,216.5,104.0
Miami,Philadelphia,2016-03-04,-9.5,-110.0,-9.5,-101.0,206.0,209.0,-103.0
Philadelphia,Miami,2016-03-04,9.5,-110.0,9.5,-109.0,206.0,209.0,-107.0
Indiana,Charlotte,2016-03-04,3.5,-110.0,3.0,-106.0,199.0,202.0,102.0
Charlotte,Indiana,2016-03-04,-3.5,-110.0,-3.0,-104.0,199.0,202.0,-113.0
New York,Boston,2016-03-04,9.0,-110.0,10.0,-108.0,210.0,210.5,-107.0
Boston,New York,2016-03-04,-9.0,-110.0,-10.0,-102.0,210.0,210.5,-103.0
Portland,Toronto,2016-03-04,5.0,-110.0,6.0,-110.0,208.0,208.5,-107.0
Toronto,Portland,2016-03-04,-5.0,-110.0,-6.0,-100.0,208.0,208.5,-103.0
Minnesota,Milwaukee,2016-03-04,4.5,-110.0,5.0,-102.0,213.5,215.5,-106.0
Milwaukee,Minnesota,2016-03-04,-4.5,-110.0,-5.0,-108.0,213.5,215.5,-104.0
Utah,Memphis,2016-03-04,1.0,-110.0,-1.5,-113.0,196.0,192.0,-105.0
Memphis,Utah,2016-03-04,-1.0,-110.0,1.5,102.0,196.0,192.0,-105.0
Washington,Cleveland,2016-03-04,8.0,-107.0,8.5,-109.0,208.5,210.0,-105.0
Cleveland,Washington,2016-03-04,-8.0,-113.0,-8.5,-101.0,208.5,210.0,-105.0
Brooklyn,Denver,2016-03-04,6.0,-110.0,6.0,-103.0,209.0,209.0,-109.0
Denver,Brooklyn,2016-03-04,-6.0,-110.0,-6.0,-107.0,209.0,209.0,-101.0
Atlanta,L.A. Lakers,2016-03-04,-8.0,-110.0,-10.5,-110.0,209.0,203.0,-105.0
L.A. Lakers,Atlanta,2016-03-04,8.0,-110.0,10.5,100.0,209.0,203.0,-105.0
Boston,Cleveland,2016-03-05,6.5,-110.0,8.0,-104.0,212.0,212.0,-105.0
Cleveland,Boston,2016-03-05,-6.5,-110.0,-8.0,-106.0,212.0,212.0,-105.0
Detroit,New York,2016-03-05,-3.5,-110.0,-7.0,100.0,201.0,200.5,-104.0
New York,Detroit,2016-03-05,3.5,-110.0,7.0,-110.0,201.0,200.5,-106.0
Utah,New Orleans,2016-03-05,1.0,-110.0,1.0,-103.0,197.5,195.5,-103.0
New Orleans,Utah,2016-03-05,-1.0,-110.0,-1.0,-107.0,197.5,195.5,-107.0
Indiana,Washington,2016-03-05,2.5,-110.0,2.0,-105.0,208.5,207.0,-108.0
Washington,Indiana,2016-03-05,-2.5,-110.0,-2.0,-105.0,208.5,207.0,-102.0
Brooklyn,Minnesota,2016-03-05,5.5,-110.0,9.5,-116.0,213.5,210.5,-106.0
Minnesota,Brooklyn,2016-03-05,-5.5,-110.0,-9.5,105.0,213.5,210.5,-104.0
Sacramento,San Antonio,2016-03-05,12.0,-110.0,11.5,-110.0,214.0,212.5,-107.0
San Antonio,Sacramento,2016-03-05,-12.0,-110.0,-11.5,100.0,214.0,212.5,-103.0
Houston,Chicago,2016-03-05,-1.0,-110.0,2.0,-105.0,217.0,216.0,-108.0
Chicago,Houston,2016-03-05,1.0,-110.0,-2.0,-105.0,217.0,216.0,-102.0
Atlanta,L.A. Clippers,2016-03-05,5.0,-110.0,5.5,-105.0,199.0,201.5,-105.0
L.A. Clippers,Atlanta,2016-03-05,-5.0,-110.0,-5.5,-105.0,199.0,201.5,-105.0
Golden State,L.A. Lakers,2016-03-06,-16.0,-110.0,-17.5,-103.0,223.5,222.0,100.0
L.A. Lakers,Golden State,2016-03-06,16.0,-110.0,17.5,-107.0,223.5,222.0,-110.0
Oklahoma City,Milwaukee,2016-03-06,-7.0,-110.0,-7.5,-110.0,220.0,219.5,-106.0
Milwaukee,Oklahoma City,2016-03-06,7.0,-110.0,7.5,100.0,220.0,219.5,-104.0
Phoenix,Memphis,2016-03-06,13.5,-110.0,9.5,-105.0,211.5,205.0,100.0
Memphis,Phoenix,2016-03-06,-13.5,-110.0,-9.5,-105.0,211.5,205.0,-110.0
Dallas,Denver,2016-03-06,-2.5,-110.0,-4.0,-106.0,211.5,209.5,-105.0
Denver,Dallas,2016-03-06,2.5,-110.0,4.0,-104.0,211.5,209.5,-105.0
Portland,Detroit,2016-03-06,2.0,-110.0,-1.5,-109.0,206.5,207.5,-108.0
Detroit,Portland,2016-03-06,-2.0,-110.0,1.5,-101.0,206.5,207.5,-102.0
Philadelphia,Miami,2016-03-06,15.0,-110.0,14.0,-113.0,213.0,210.5,-110.0
Miami,Philadelphia,2016-03-06,-15.0,-110.0,-14.0,102.0,213.0,210.5,100.0
Houston,Toronto,2016-03-06,6.0,-110.0,8.0,-103.0,214.5,214.5,-106.0
Toronto,Houston,2016-03-06,-6.0,-110.0,-8.0,-107.0,214.5,214.5,-104.0
Minnesota,Charlotte,2016-03-07,8.5,-110.0,10.0,-107.0,212.0,215.0,-113.0
Charlotte,Minnesota,2016-03-07,-8.5,-110.0,-10.0,-103.0,212.0,215.0,102.0
Memphis,Cleveland,2016-03-07,11.0,-110.0,14.5,-101.0,204.0,198.5,-106.0
Cleveland,Memphis,2016-03-07,-11.0,-110.0,-14.5,-109.0,204.0,198.5,-104.0
San Antonio,Indiana,2016-03-07,-6.5,-110.0,-6.5,-111.0,198.0,195.5,-104.0
Indiana,San Antonio,2016-03-07,6.5,-110.0,6.5,101.0,198.0,195.5,-106.0
Milwaukee,Chicago,2016-03-07,6.5,-110.0,4.5,-105.0,213.0,212.0,-110.0
Chicago,Milwaukee,2016-03-07,-6.5,-110.0,-4.5,-105.0,213.0,212.0,100.0
Sacramento,New Orleans,2016-03-07,2.0,-110.0,-1.5,-109.0,219.5,219.5,-108.0
New Orleans,Sacramento,2016-03-07,-2.0,-110.0,1.5,-101.0,219.5,219.5,-102.0
L.A. Clippers,Dallas,2016-03-07,-2.0,-110.0,-5.5,-103.0,211.5,208.5,-110.0
Dallas,L.A. Clippers,2016-03-07,2.0,-110.0,5.5,-107.0,211.5,208.5,100.0
Orlando,Golden State,2016-03-07,15.0,-110.0,15.5,-101.0,222.5,226.0,100.0
Golden State,Orlando,2016-03-07,-15.0,-110.0,-15.5,-109.0,222.5,226.0,-110.0
Brooklyn,Toronto,2016-03-08,11.5,-110.0,12.5,-105.0,207.0,209.0,-105.0
Toronto,Brooklyn,2016-03-08,-11.5,-110.0,-12.5,-105.0,207.0,209.0,-105.0
San Antonio,Minnesota,2016-03-08,-10.0,-110.0,-10.5,100.0,211.0,206.5,-105.0
Minnesota,San Antonio,2016-03-08,10.0,-110.0,10.5,-110.0,211.0,206.5,-105.0
Atlanta,Utah,2016-03-08,1.5,-110.0,2.5,-105.0,191.0,192.0,-110.0
Utah,Atlanta,2016-03-08,-1.5,-110.0,-2.5,-105.0,191.0,192.0,100.0
New York,Denver,2016-03-08,3.5,-110.0,1.0,-101.0,204.5,206.0,-105.0
Denver,New York,2016-03-08,-3.5,-110.0,-1.0,-109.0,204.5,206.0,-105.0
Washington,Portland,2016-03-08,6.0,-110.0,5.5,-101.0,211.5,213.5,-110.0
Portland,Washington,2016-03-08,-6.0,-110.0,-5.5,-109.0,211.5,213.5,100.0
Orlando,L.A. Lakers,2016-03-08,-4.5,-110.0,-3.5,-105.0,211.0,213.0,-105.0
L.A. Lakers,Orlando,2016-03-08,4.5,-110.0,3.5,-105.0,211.0,213.0,-105.0
New Orleans,Charlotte,2016-03-09,9.0,-115.0,8.5,-107.0,209.0,209.0,-107.0
Charlotte,New Orleans,2016-03-09,-9.0,-105.0,-8.5,-103.0,209.0,209.0,-103.0
Houston,Philadelphia,2016-03-09,-10.0,-110.0,-9.5,-110.0,218.5,221.5,-101.0
Philadelphia,Houston,2016-03-09,10.0,-110.0,9.5,100.0,218.5,221.5,-109.0
Memphis,Boston,2016-03-09,10.0,-110.0,11.0,-110.0,206.5,210.5,-101.0
Boston,Memphis,2016-03-09,-10.0,-110.0,-11.0,100.0,206.5,210.5,-109.0
Miami,Milwaukee,2016-03-09,-3.0,-110.0,-3.5,-103.0,203.5,199.0,-110.0
Milwaukee,Miami,2016-03-09,3.0,-110.0,3.5,-107.0,203.5,199.0,100.0
Detroit,Dallas,2016-03-09,3.5,-110.0,2.0,100.0,206.0,206.5,-103.0
Dallas,Detroit,2016-03-09,-3.5,-110.0,-2.0,-110.0,206.0,206.5,-107.0
New York,Phoenix,2016-03-09,-3.0,-110.0,1.5,-110.0,209.0,207.5,-105.0
Phoenix,New York,2016-03-09,3.0,-110.0,-1.5,100.0,209.0,207.5,-105.0
L.A. Clippers,Oklahoma City,2016-03-09,5.5,-110.0,6.0,-105.0,217.0,215.0,-109.0
Oklahoma City,L.A. Clippers,2016-03-09,-5.5,-110.0,-6.0,-105.0,217.0,215.0,-101.0
Cleveland,Sacramento,2016-03-09,-6.5,-110.0,-6.5,-106.0,216.0,218.0,-112.0
Sacramento,Cleveland,2016-03-09,6.5,-110.0,6.5,-104.0,216.0,218.0,102.0
Utah,Golden State,2016-03-09,13.0,-110.0,14.0,100.0,210.0,209.0,-110.0
Golden State,Utah,2016-03-09,-13.0,-110.0,-14.0,-110.0,210.0,209.0,100.0
Atlanta,Toronto,2016-03-10,3.5,-110.0,3.5,-105.0,198.5,202.0,-110.0
Toronto,Atlanta,2016-03-10,-3.5,-110.0,-3.5,-105.0,198.5,202.0,100.0
Chicago,San Antonio,2016-03-10,12.5,-110.0,14.5,-103.0,203.5,201.5,100.0
San Antonio,Chicago,2016-03-10,-12.5,-110.0,-14.5,-107.0,203.5,201.5,-110.0
Phoenix,Denver,2016-03-10,8.0,-110.0,9.5,-107.0,213.5,215.0,-105.0
Denver,Phoenix,2016-03-10,-8.0,-110.0,-9.5,-103.0,213.5,215.0,-105.0
Cleveland,L.A. Lakers,2016-03-10,-10.5,-110.0,-9.5,-105.0,210.0,212.0,100.0
L.A. Lakers,Cleveland,2016-03-10,10.5,-110.0,9.5,-105.0,210.0,212.0,-110.0
Brooklyn,Philadelphia,2016-03-11,-1.0,-110.0,-2.0,-108.0,211.5,210.0,-105.0
Philadelphia,Brooklyn,2016-03-11,1.0,-110.0,2.0,-102.0,211.5,210.0,-105.0
Detroit,Charlotte,2016-03-11,4.5,-112.0,4.0,-103.0,200.0,202.5,-109.0
Charlotte,Detroit,2016-03-11,-4.5,-108.0,-4.0,-107.0,200.0,202.5,-101.0
Houston,Boston,2016-03-11,5.5,-108.0,4.5,-103.0,222.0,224.5,-104.0
Boston,Houston,2016-03-11,-5.5,-112.0,-4.5,-107.0,222.0,224.5,-106.0
Minnesota,Oklahoma City,2016-03-11,14.0,-110.0,12.0,-113.0,226.0,223.5,-109.0
Oklahoma City,Minnesota,2016-03-11,-14.0,-110.0,-12.0,102.0,226.0,223.5,-101.0
New Orleans,Memphis,2016-03-11,2.0,-110.0,-2.5,-113.0,202.0,204.5,-107.0
Memphis,New Orleans,2016-03-11,-2.0,-110.0,2.5,102.0,202.0,204.5,-103.0
Miami,Chicago,2016-03-11,-2.0,-115.0,-4.0,-105.0,202.5,199.5,-109.0
Chicago,Miami,2016-03-11,2.0,-105.0,4.0,-105.0,202.5,199.5,-101.0
Washington,Utah,2016-03-11,3.0,-107.0,4.5,-102.0,200.0,196.0,-113.0
Utah,Washington,2016-03-11,-3.0,-113.0,-4.5,-108.0,200.0,196.0,102.0
Orlando,Sacramento,2016-03-11,2.0,-110.0,1.5,-101.0,221.5,219.0,-108.0
Sacramento,Orlando,2016-03-11,-2.0,-110.0,-1.5,-109.0,221.5,219.0,-102.0
Portland,Golden State,2016-03-11,13.5,-110.0,13.5,-105.0,228.5,228.0,-110.0
Golden State,Portland,2016-03-11,-13.5,-110.0,-13.5,-105.0,228.5,228.0,100.0
New York,L.A. Clippers,2016-03-11,9.5,-110.0,10.5,-106.0,205.0,205.0,-110.0
L.A. Clippers,New York,2016-03-11,-9.5,-110.0,-10.5,-104.0,205.0,205.0,100.0
Indiana,Dallas,2016-03-12,2.0,-110.0,1.0,-105.0,205.0,203.5,-103.0
Dallas,Indiana,2016-03-12,-2.0,-110.0,-1.0,-105.0,205.0,203.5,-107.0
Miami,Toronto,2016-03-12,6.0,-110.0,6.5,-111.0,199.0,203.0,-105.0
Toronto,Miami,2016-03-12,-6.0,-110.0,-6.5,101.0,199.0,203.0,-105.0
Detroit,Philadelphia,2016-03-12,-9.0,-110.0,-11.0,-114.0,209.0,205.0,-105.0
Philadelphia,Detroit,2016-03-12,9.0,-110.0,11.0,103.0,209.0,205.0,-105.0
Houston,Charlotte,2016-03-12,4.5,-110.0,5.5,-108.0,216.5,216.0,-105.0
Charlotte,Houston,2016-03-12,-4.5,-110.0,-5.5,-102.0,216.5,216.0,-105.0
New Orleans,Milwaukee,2016-03-12,3.5,-110.0,6.5,-109.0,211.0,211.5,-105.0
Milwaukee,New Orleans,2016-03-12,-3.5,-110.0,-6.5,-101.0,211.0,211.5,-105.0
Memphis,Atlanta,2016-03-12,13.0,-110.0,14.0,-102.0,194.5,193.5,-105.0
Atlanta,Memphis,2016-03-12,-13.0,-110.0,-14.0,-108.0,194.5,193.5,-105.0
Oklahoma City,San Antonio,2016-03-12,7.5,-110.0,9.0,-103.0,213.5,211.5,-105.0
San Antonio,Oklahoma City,2016-03-12,-7.5,-110.0,-9.0,-107.0,213.5,211.5,-105.0
Washington,Denver,2016-03-12,0.0,-110.0,1.0,-101.0,213.5,212.5,-105.0
Denver,Washington,2016-03-12,0.0,-110.0,-1.0,-109.0,213.5,212.5,-105.0
Orlando,Portland,2016-03-12,8.0,-110.0,8.5,-105.0,215.5,215.5,-105.0
Portland,Orlando,2016-03-12,-8.0,-110.0,-8.5,-105.0,215.5,215.5,-105.0
Phoenix,Golden State,2016-03-12,21.0,-110.0,18.5,-105.0,226.5,227.5,-105.0
Golden State,Phoenix,2016-03-12,-21.0,-110.0,-18.5,-105.0,226.5,227.5,-105.0
Cleveland,L.A. Clippers,2016-03-13,-1.0,-110.0,-2.5,-103.0,207.5,207.5,-107.0
L.A. Clippers,Cleveland,2016-03-13,1.0,-110.0,2.5,-107.0,207.5,207.5,-103.0
Indiana,Atlanta,2016-03-13,4.0,-110.0,5.0,-105.0,198.5,198.5,-110.0
Atlanta,Indiana,2016-03-13,-4.0,-110.0,-5.0,-105.0,198.5,198.5,100.0
Utah,Sacramento,2016-03-13,1.0,-110.0,-1.0,-104.0,206.5,207.5,-107.0
Sacramento,Utah,2016-03-13,-1.0,-110.0,1.0,-106.0,206.5,207.5,-103.0
Milwaukee,Brooklyn,2016-03-13,0.0,-110.0,-1.5,-102.0,206.5,208.5,-102.0
Brooklyn,Milwaukee,2016-03-13,0.0,-110.0,1.5,-108.0,206.5,208.5,-108.0
New York,L.A. Lakers,2016-03-13,0.0,-110.0,-1.5,-113.0,207.5,209.5,-102.0
L.A. Lakers,New York,2016-03-13,0.0,-110.0,1.5,102.0,207.5,209.5,-108.0
Dallas,Charlotte,2016-03-14,5.5,-110.0,5.5,100.0,208.5,209.5,-108.0
Charlotte,Dallas,2016-03-14,-5.5,-110.0,-5.5,-110.0,208.5,209.5,-102.0
Chicago,Toronto,2016-03-14,10.0,-110.0,9.0,-107.0,205.0,207.0,-104.0
Toronto,Chicago,2016-03-14,-10.0,-110.0,-9.0,-103.0,205.0,207.0,-106.0
Denver,Miami,2016-03-14,5.5,-110.0,7.0,-107.0,204.0,209.5,-110.0
Miami,Denver,2016-03-14,-5.5,-110.0,-7.0,-103.0,204.0,209.5,100.0
Detroit,Washington,2016-03-14,2.0,-110.0,2.0,-103.0,208.5,210.0,-109.0
Washington,Detroit,2016-03-14,-2.0,-110.0,-2.0,-107.0,208.5,210.0,-101.0
Portland,Oklahoma City,2016-03-14,8.5,-110.0,7.5,-102.0,224.0,217.5,-106.0
Oklahoma City,Portland,2016-03-14,-8.5,-110.0,-7.5,-108.0,224.0,217.5,-104.0
Memphis,Houston,2016-03-14,10.5,-110.0,11.5,102.0,209.5,207.5,-103.0
Houston,Memphis,2016-03-14,-10.5,-110.0,-11.5,-113.0,209.5,207.5,-107.0
Minnesota,Phoenix,2016-03-14,-3.0,-110.0,-1.0,-101.0,217.5,222.5,-112.0
Phoenix,Minnesota,2016-03-14,3.0,-110.0,1.0,-109.0,217.5,222.5,102.0
New Orleans,Golden State,2016-03-14,15.0,-110.0,16.0,-104.0,228.0,231.5,-104.0
Golden State,New Orleans,2016-03-14,-15.0,-110.0,-16.0,-106.0,228.0,231.5,-106.0
Cleveland,Utah,2016-03-14,-6.5,-115.0,-6.5,-110.0,194.0,193.0,-113.0
Utah,Cleveland,2016-03-14,6.5,-105.0,6.5,100.0,194.0,193.0,102.0
Boston,Indiana,2016-03-15,1.0,-110.0,2.5,-100.0,210.0,210.0,-105.0
Indiana,Boston,2016-03-15,-1.0,-110.0,-2.5,-110.0,210.0,210.0,-105.0
Denver,Orlando,2016-03-15,5.0,-110.0,4.0,-107.0,212.0,215.5,-105.0
Orlando,Denver,2016-03-15,-5.0,-110.0,-4.0,-103.0,212.0,215.5,-105.0
Philadelphia,Brooklyn,2016-03-15,7.5,-110.0,7.0,-102.0,208.0,212.5,-105.0
Brooklyn,Philadelphia,2016-03-15,-7.5,-110.0,-7.0,-108.0,208.0,212.5,-105.0
Toronto,Milwaukee,2016-03-15,-3.5,-110.0,1.5,102.0,207.0,205.0,109.0
Milwaukee,Toronto,2016-03-15,3.5,-110.0,-1.5,-113.0,207.0,205.0,-120.0
L.A. Clippers,San Antonio,2016-03-15,8.5,-110.0,9.5,-101.0,203.0,201.0,-105.0
San Antonio,L.A. Clippers,2016-03-15,-8.5,-110.0,-9.5,-109.0,203.0,201.0,-105.0
Sacramento,L.A. Lakers,2016-03-15,-3.0,-110.0,-5.0,-105.0,220.5,220.5,-105.0
L.A. Lakers,Sacramento,2016-03-15,3.0,-110.0,5.0,-105.0,220.5,220.5,-105.0
Dallas,Cleveland,2016-03-16,10.0,-110.0,5.5,100.0,207.0,206.5,100.0
Cleveland,Dallas,2016-03-16,-10.0,-110.0,-5.5,-110.0,207.0,206.5,-110.0
Chicago,Washington,2016-03-16,6.0,-110.0,5.0,-115.0,212.0,213.5,-110.0
Washington,Chicago,2016-03-16,-6.0,-110.0,-5.0,104.0,212.0,213.5,100.0
Oklahoma City,Boston,2016-03-16,-2.0,-110.0,-5.0,-108.0,221.0,219.5,-107.0
Boston,Oklahoma City,2016-03-16,2.0,-110.0,5.0,-102.0,221.0,219.5,-103.0
Orlando,Charlotte,2016-03-16,8.5,-110.0,10.0,-106.0,210.5,212.0,-105.0
Charlotte,Orlando,2016-03-16,-8.5,-110.0,-10.0,-104.0,210.5,212.0,-105.0
Atlanta,Detroit,2016-03-16,0.0,-110.0,-1.0,-106.0,200.0,198.0,100.0
Detroit,Atlanta,2016-03-16,0.0,-110.0,1.0,-104.0,200.0,198.0,-110.0
Minnesota,Memphis,2016-03-16,-3.0,-110.0,-3.5,-110.0,209.0,207.0,-111.0
Memphis,Minnesota,2016-03-16,3.0,-110.0,3.5,100.0,209.0,207.0,101.0
L.A. Clippers,Houston,2016-03-16,0.0,-110.0,3.5,100.0,214.0,217.0,-101.0
Houston,L.A. Clippers,2016-03-16,0.0,-110.0,-3.5,-110.0,214.0,217.0,-109.0
New Orleans,Sacramento,2016-03-16,2.0,-110.0,3.5,-105.0,223.0,222.5,-113.0
Sacramento,New Orleans,2016-03-16,-2.0,-110.0,-3.5,-105.0,223.0,222.5,102.0
New York,Golden State,2016-03-16,16.0,-110.0,15.0,-108.0,219.0,219.5,-107.0
Golden State,New York,2016-03-16,-16.0,-110.0,-15.0,-102.0,219.0,219.5,-103.0
Toronto,Indiana,2016-03-17,2.0,-110.0,1.5,-102.0,203.5,203.5,-110.0
Indiana,Toronto,2016-03-17,-2.0,-110.0,-1.5,-108.0,203.5,203.5,100.0
Washington,Philadelphia,2016-03-17,-9.5,-110.0,-9.0,-102.0,216.5,214.5,-105.0
Philadelphia,Washington,2016-03-17,9.5,-110.0,9.0,-108.0,216.5,214.5,-105.0
Charlotte,Miami,2016-03-17,4.0,-110.0,4.5,-105.0,204.5,208.0,-110.0
Miami,Charlotte,2016-03-17,-4.0,-110.0,-4.5,-105.0,204.5,208.0,100.0
Denver,Atlanta,2016-03-17,7.0,-110.0,7.5,100.0,208.5,210.0,-109.0
Atlanta,Denver,2016-03-17,-7.0,-110.0,-7.5,-110.0,208.5,210.0,-101.0
Memphis,Milwaukee,2016-03-17,10.5,-110.0,11.0,-108.0,202.0,201.0,-102.0
Milwaukee,Memphis,2016-03-17,-10.5,-110.0,-11.0,-102.0,202.0,201.0,-108.0
Brooklyn,Chicago,2016-03-17,7.0,-110.0,7.0,100.0,211.0,213.0,-103.0
Chicago,Brooklyn,2016-03-17,-7.0,-110.0,-7.0,-110.0,211.0,213.0,-107.0
Portland,San Antonio,2016-03-17,10.5,-110.0,11.5,100.0,207.0,204.5,101.0
San Antonio,Portland,2016-03-17,-10.5,-110.0,-11.5,-110.0,207.0,204.5,-111.0
Phoenix,Utah,2016-03-17,10.0,-110.0,9.0,-104.0,198.5,198.5,-107.0
Utah,Phoenix,2016-03-17,-10.0,-110.0,-9.0,-106.0,198.5,198.5,-103.0
Cleveland,Orlando,2016-03-18,-7.5,-110.0,-10.0,-106.0,212.0,211.0,100.0
Orlando,Cleveland,2016-03-18,7.5,-110.0,10.0,-104.0,212.0,211.0,-110.0
Oklahoma City,Philadelphia,2016-03-18,-15.0,-110.0,-16.0,102.0,220.0,219.5,-105.0
Philadelphia,Oklahoma City,2016-03-18,15.0,-110.0,16.0,-113.0,220.0,219.5,-105.0
Boston,Toronto,2016-03-18,3.0,-110.0,2.0,-105.0,208.0,207.5,-105.0
Toronto,Boston,2016-03-18,-3.0,-110.0,-2.0,-105.0,208.0,207.5,-105.0
Sacramento,Detroit,2016-03-18,7.0,-110.0,7.0,-101.0,216.5,218.0,-110.0
Detroit,Sacramento,2016-03-18,-7.0,-110.0,-7.0,-109.0,216.5,218.0,100.0
Portland,New Orleans,2016-03-18,2.0,-110.0,-2.5,-104.0,216.0,220.0,-109.0
New Orleans,Portland,2016-03-18,-2.0,-110.0,2.5,-106.0,216.0,220.0,-101.0
Minnesota,Houston,2016-03-18,8.5,-110.0,9.0,100.0,221.5,224.0,-101.0
Houston,Minnesota,2016-03-18,-8.5,-110.0,-9.0,-110.0,221.5,224.0,-109.0
Golden State,Dallas,2016-03-18,-9.0,-110.0,-9.0,-106.0,227.0,226.0,-105.0
Dallas,Golden State,2016-03-18,9.0,-110.0,9.0,-104.0,227.0,226.0,-105.0
Phoenix,L.A. Lakers,2016-03-18,3.0,-110.0,4.0,-105.0,212.5,214.0,-105.0
L.A. Lakers,Phoenix,2016-03-18,-3.0,-110.0,-4.0,-105.0,212.5,214.0,-105.0
Denver,Charlotte,2016-03-19,8.5,-110.0,9.0,-107.0,216.0,214.0,-105.0
Charlotte,Denver,2016-03-19,-8.5,-110.0,-9.0,-103.0,216.0,214.0,-105.0
New York,Washington,2016-03-19,8.0,-110.0,8.0,-102.0,207.5,206.5,-106.0
Washington,New York,2016-03-19,-8.0,-110.0,-8.0,-108.0,207.5,206.5,-104.0
Oklahoma City,Indiana,2016-03-19,-4.0,-110.0,-3.0,-105.0,212.5,211.0,-105.0
Indiana,Oklahoma City,2016-03-19,4.0,-110.0,3.0,-105.0,212.5,211.0,-105.0
Brooklyn,Detroit,2016-03-19,8.5,-110.0,10.0,-108.0,208.0,210.5,-105.0
Detroit,Brooklyn,2016-03-19,-8.5,-110.0,-10.0,-102.0,208.0,210.5,-105.0
Cleveland,Miami,2016-03-19,-4.5,-110.0,-4.0,-110.0,209.0,206.0,100.0
Miami,Cleveland,2016-03-19,4.5,-110.0,4.0,100.0,209.0,206.0,-110.0
Houston,Atlanta,2016-03-19,6.5,-110.0,6.5,-108.0,216.5,215.0,-101.0
Atlanta,Houston,2016-03-19,-6.5,-110.0,-6.5,-102.0,216.5,215.0,-109.0
Utah,Chicago,2016-03-19,3.0,-110.0,1.0,-102.0,199.5,195.0,-105.0
Chicago,Utah,2016-03-19,-3.0,-110.0,-1.0,-108.0,199.5,195.0,-105.0
L.A. Clippers,Memphis,2016-03-19,-10.0,-110.0,-9.0,100.0,202.5,198.5,-110.0
Memphis,L.A. Clippers,2016-03-19,10.0,-110.0,9.0,-110.0,202.5,198.5,100.0
Golden State,San Antonio,2016-03-19,4.0,-110.0,4.5,102.0,220.0,220.5,-102.0
San Antonio,Golden State,2016-03-19,-4.0,-110.0,-4.5,-113.0,220.0,220.5,-108.0
Portland,Dallas,2016-03-20,0.0,-110.0,-1.5,-103.0,213.5,215.0,-105.0
Dallas,Portland,2016-03-20,0.0,-110.0,1.5,-107.0,213.5,215.0,-105.0
Orlando,Toronto,2016-03-20,10.5,-110.0,9.5,-113.0,210.0,209.0,-105.0
Toronto,Orlando,2016-03-20,-10.5,-110.0,-9.5,102.0,210.0,209.0,-105.0
L.A. Clippers,New Orleans,2016-03-20,-7.5,-110.0,-10.0,100.0,213.5,209.0,-105.0
New Orleans,L.A. Clippers,2016-03-20,7.5,-110.0,10.0,-110.0,213.5,209.0,-105.0
Boston,Philadelphia,2016-03-20,-11.0,-110.0,-11.5,-110.0,216.0,214.0,-105.0
Philadelphia,Boston,2016-03-20,11.0,-110.0,11.5,100.0,216.0,214.0,-105.0
Utah,Milwaukee,2016-03-20,1.0,-110.0,-1.5,-105.0,194.5,190.5,-109.0
Milwaukee,Utah,2016-03-20,-1.0,-110.0,1.5,-105.0,194.5,190.5,-101.0
Sacramento,New York,2016-03-20,1.0,-110.0,-5.0,-102.0,214.5,212.5,-101.0
New York,Sacramento,2016-03-20,-1.0,-110.0,5.0,-108.0,214.5,212.5,-109.0
Denver,Cleveland,2016-03-21,12.0,-110.0,11.5,-109.0,214.0,211.5,-105.0
Cleveland,Denver,2016-03-21,-12.0,-110.0,-11.5,-101.0,214.0,211.5,-105.0
Philadelphia,Indiana,2016-03-21,15.0,-110.0,15.5,-116.0,209.0,210.0,100.0
Indiana,Philadelphia,2016-03-21,-15.0,-110.0,-15.5,105.0,209.0,210.0,-110.0
San Antonio,Charlotte,2016-03-21,-6.0,-110.0,-6.0,-105.0,205.0,196.0,-105.0
Charlotte,San Antonio,2016-03-21,6.0,-110.0,6.0,-105.0,205.0,196.0,-105.0
Orlando,Boston,2016-03-21,9.0,-110.0,9.0,-105.0,217.5,218.0,100.0
Boston,Orlando,2016-03-21,-9.0,-110.0,-9.0,-105.0,217.5,218.0,-110.0
Milwaukee,Detroit,2016-03-21,7.0,-110.0,7.0,-105.0,209.0,206.5,-105.0
Detroit,Milwaukee,2016-03-21,-7.0,-110.0,-7.0,-105.0,209.0,206.5,-105.0
Washington,Atlanta,2016-03-21,7.0,-110.0,7.0,-100.0,208.0,209.0,-104.0
Atlanta,Washington,2016-03-21,-7.0,-110.0,-7.0,-110.0,208.0,209.0,-106.0
Golden State,Minnesota,2016-03-21,-11.0,-110.0,-12.5,-108.0,232.5,233.0,100.0
Minnesota,Golden State,2016-03-21,11.0,-110.0,12.5,-102.0,232.5,233.0,-110.0
Sacramento,Chicago,2016-03-21,6.0,-110.0,8.0,100.0,219.0,219.5,-110.0
Chicago,Sacramento,2016-03-21,-6.0,-110.0,-8.0,-110.0,219.0,219.5,100.0
Memphis,Phoenix,2016-03-21,0.0,-110.0,-3.0,-107.0,206.0,202.5,-110.0
Phoenix,Memphis,2016-03-21,0.0,-110.0,3.0,-103.0,206.0,202.5,100.0
Charlotte,Brooklyn,2016-03-22,-6.5,-110.0,-6.0,-105.0,209.0,207.0,-105.0
